COMMAND      PID                 USER   FD   TYPE             DEVICE SIZE/OFF   NODE NAME
Xwayland    3537        administrator   20u  unix 0xffff8d76ac6c4400      0t0  31330 @/tmp/.X11-unix/X1 type=STREAM (CONNECTED)
ibus-engi   3566        administrator    5u  unix 0xffff8d75d7a7f800      0t0  30398 type=STREAM (CONNECTED)
ibus-engi   3566        administrator    8u  unix 0xffff8d75d7a7c000      0t0  30399 type=STREAM (CONNECTED)
dconf-ser   3586        administrator    1u  unix 0xffff8d75e001b800      0t0  30948 type=STREAM (CONNECTED)
dconf-ser   3586        administrator    2u  unix 0xffff8d75e001b800      0t0  30948 type=STREAM (CONNECTED)
dconf-ser   3586        administrator    5u  unix 0xffff8d75e0018000      0t0  30951 type=STREAM (CONNECTED)
gvfsd-tra   3608        administrator    1u  unix 0xffff8d75997a1800      0t0  29166 type=STREAM (CONNECTED)
gvfsd-tra   3608        administrator    2u  unix 0xffff8d75997a1800      0t0  29166 type=STREAM (CONNECTED)
gvfsd-tra   3608        administrator    5u  unix 0xffff8d75d7a7f000      0t0  30505 type=STREAM (CONNECTED)
gvfsd-tra   3608        administrator   12u  unix 0xffff8d75e0037c00      0t0  31020 /run/user/1000/gvfsd/socket-b27yT7IZ type=STREAM (LISTEN)
gvfsd-tra   3608        administrator   13u  unix 0xffff8d75e0031800      0t0  30992 /run/user/1000/gvfsd/socket-Ar1Og1oz type=STREAM (CONNECTED)
gvfsd-tra   3608        administrator   14u  unix 0xffff8d75813ec400      0t0  33656 /run/user/1000/gvfsd/socket-EIu07gcb type=STREAM (LISTEN)
gvfsd-tra   3608        administrator   16u  unix 0xffff8d75e0034c00      0t0  31030 /run/user/1000/gvfsd/socket-Bhs29TVA type=STREAM (CONNECTED)
gvfsd-tra   3608        administrator   17u  unix 0xffff8d75e0041000      0t0  41303 /run/user/1000/gvfsd/socket-YjuaESvl type=STREAM (CONNECTED)
gvfsd-tra   3608        administrator   19u  unix 0xffff8d768684a000      0t0  42218 /run/user/1000/gvfsd/socket-r8klXUTN type=STREAM (CONNECTED)
gvfsd-met   3609        administrator    1u  unix 0xffff8d75d7a7c400      0t0  30506 type=STREAM (CONNECTED)
gvfsd-met   3609        administrator    2u  unix 0xffff8d75d7a7c400      0t0  30506 type=STREAM (CONNECTED)
gvfsd-met   3609        administrator    5u  unix 0xffff8d75e0033800      0t0  30984 type=STREAM (CONNECTED)
tracker-m   3659        administrator    1u  unix 0xffff8d75d7a95c00      0t0  30574 type=STREAM (CONNECTED)
tracker-m   3659        administrator    2u  unix 0xffff8d75d7a95c00      0t0  30574 type=STREAM (CONNECTED)
tracker-m   3659        administrator    5u  unix 0xffff8d75c2b14800      0t0  30584 type=STREAM (CONNECTED)
tracker-m   3659        administrator    8u  unix 0xffff8d75e1c7b400      0t0  31136 type=STREAM (CONNECTED)
tracker-m   3659        administrator   49u  unix 0xffff8d75d2202400      0t0 246255 type=STREAM (CONNECTED)
tracker-m   3659        administrator   51u  unix 0xffff8d76ac40b400      0t0 246256 type=STREAM (CONNECTED)
tracker-m   3659        administrator   76u  unix 0xffff8d768cba0000      0t0 243616 type=DGRAM (UNCONNECTED)
gjs         3671        administrator    1u  unix 0xffff8d75c2b16000      0t0  30607 type=STREAM (CONNECTED)
gjs         3671        administrator    2u  unix 0xffff8d75d21fb400      0t0  30608 type=STREAM (CONNECTED)
gjs         3671        administrator    5u  unix 0xffff8d75813e5400      0t0  30717 type=STREAM (CONNECTED)
gjs         3671        administrator    7u  unix 0xffff8d75813e7c00      0t0  31761 type=STREAM (CONNECTED)
gsd-xsett   3729        administrator    1u  unix 0xffff8d75813e5800      0t0  31779 type=STREAM (CONNECTED)
gsd-xsett   3729        administrator    2u  unix 0xffff8d75813e5800      0t0  31779 type=STREAM (CONNECTED)
gsd-xsett   3729        administrator    3u  unix 0xffff8d75e1c78400      0t0  31187 type=STREAM (CONNECTED)
gsd-xsett   3729        administrator    8u  unix 0xffff8d76ac408800      0t0  31229 type=STREAM (CONNECTED)
gsd-xsett   3729        administrator    9u  unix 0xffff8d76ac409000      0t0  31231 type=STREAM (CONNECTED)
gsd-xsett   3729        administrator   12u  unix 0xffff8d76a5ee8800      0t0  31233 type=STREAM (CONNECTED)
gsd-xsett   3729        administrator   15u  unix 0xffff8d76a5ee8000      0t0  31236 type=STREAM (CONNECTED)
xdg-deskt   3760        administrator    1u  unix 0xffff8d75e1c7bc00      0t0  31214 type=STREAM (CONNECTED)
xdg-deskt   3760        administrator    2u  unix 0xffff8d75e1c7bc00      0t0  31214 type=STREAM (CONNECTED)
xdg-deskt   3760        administrator    5u  unix 0xffff8d75813e6800      0t0  31809 type=STREAM (CONNECTED)
xdg-deskt   3760        administrator    8u  unix 0xffff8d75813df400      0t0  31871 type=STREAM (CONNECTED)
xdg-deskt   3760        administrator   18u  unix 0xffff8d76a83dd800      0t0  31369 type=STREAM (CONNECTED)
xdg-deskt   3760        administrator   20u  unix 0xffff8d76a83dcc00      0t0  31372 type=STREAM (CONNECTED)
xdg-deskt   3767        administrator    1u  unix 0xffff8d75813e7800      0t0  31822 type=STREAM (CONNECTED)
xdg-deskt   3767        administrator    2u  unix 0xffff8d75813e7800      0t0  31822 type=STREAM (CONNECTED)
xdg-deskt   3767        administrator    5u  unix 0xffff8d76ac40a000      0t0  31226 type=STREAM (CONNECTED)
xdg-deskt   3767        administrator    9u  unix 0xffff8d75813e6000      0t0  31827 type=STREAM (CONNECTED)
xdg-deskt   3767        administrator   12u  unix 0xffff8d768684a800      0t0  31268 type=STREAM (CONNECTED)
ibus-x11    3793        administrator    1u  unix 0xffff8d75813e5800      0t0  31779 type=STREAM (CONNECTED)
ibus-x11    3793        administrator    2u  unix 0xffff8d75813e5800      0t0  31779 type=STREAM (CONNECTED)
ibus-x11    3793        administrator    3u  unix 0xffff8d76a5eebc00      0t0  31264 type=STREAM (CONNECTED)
ibus-x11    3793        administrator    5u  unix 0xffff8d7686848400      0t0  31272 type=STREAM (CONNECTED)
ibus-x11    3793        administrator    6u  unix 0xffff8d768684a400      0t0  31274 type=STREAM (CONNECTED)
ibus-x11    3793        administrator    9u  unix 0xffff8d75e1c79800      0t0  31276 type=STREAM (CONNECTED)
ibus-x11    3793        administrator   12u  unix 0xffff8d76ac6c6400      0t0  31278 type=STREAM (CONNECTED)
mutter-x1   3813        administrator    1u  unix 0xffff8d75bc36c400      0t0  29301 type=STREAM (CONNECTED)
mutter-x1   3813        administrator    2u  unix 0xffff8d75bc36c400      0t0  29301 type=STREAM (CONNECTED)
mutter-x1   3813        administrator    3u  unix 0xffff8d76ac6c7400      0t0  31329 type=STREAM (CONNECTED)
mutter-x1   3813        administrator    9u  unix 0xffff8d758462f800      0t0  31911 type=STREAM (CONNECTED)
xdg-deskt   3827        administrator    1u  unix 0xffff8d76ac6c6000      0t0  31326 type=STREAM (CONNECTED)
xdg-deskt   3827        administrator    2u  unix 0xffff8d76ac6c6000      0t0  31326 type=STREAM (CONNECTED)
xdg-deskt   3827        administrator    3u  unix 0xffff8d76ac6c5000      0t0  31328 type=STREAM (CONNECTED)
xdg-deskt   3827        administrator    7u  unix 0xffff8d758462dc00      0t0  31906 type=STREAM (CONNECTED)
xdg-deskt   3827        administrator   10u  unix 0xffff8d76ac6c4c00      0t0  31346 type=STREAM (CONNECTED)
xdg-deskt   3827        administrator   11u  unix 0xffff8d76ac6c5800      0t0  31348 type=STREAM (CONNECTED)
xdg-deskt   3827        administrator   13u  unix 0xffff8d76a83de800      0t0  31357 type=STREAM (CONNECTED)
firefox     4347        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
firefox     4347        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
firefox     4347        administrator    8u  unix 0xffff8d75813ed400      0t0  34947 type=DGRAM (UNCONNECTED)
firefox     4347        administrator    9u  unix 0xffff8d75813ec000      0t0  34949 /run/user/1000/snap.firefox/wayland-proxy-4347 type=STREAM (LISTEN)
firefox     4347        administrator   10u  unix 0xffff8d75813ee800      0t0  34955 type=STREAM (CONNECTED)
firefox     4347        administrator   11u  unix 0xffff8d75813ed800      0t0  34013 /run/user/1000/snap.firefox/wayland-proxy-4347 type=STREAM (CONNECTED)
firefox     4347        administrator   12u  unix 0xffff8d75e0032800      0t0  34014 type=STREAM (CONNECTED)
firefox     4347        administrator   15u  unix 0xffff8d75813eec00      0t0  34956 type=STREAM (CONNECTED)
firefox     4347        administrator   39u  unix 0xffff8d75e0034000      0t0  34999 type=STREAM (CONNECTED)
firefox     4347        administrator   41u  unix 0xffff8d758468c800      0t0  40505 type=SEQPACKET (CONNECTED)
firefox     4347        administrator   50u  unix 0xffff8d76a3247c00      0t0  34450 type=SEQPACKET (CONNECTED)
firefox     4347        administrator   51u  unix 0xffff8d76aa509400      0t0  35205 type=SEQPACKET (CONNECTED)
firefox     4347        administrator   74u  unix 0xffff8d75e1c7ac00      0t0  35556 type=SEQPACKET (CONNECTED)
firefox     4347        administrator   77u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
firefox     4347        administrator   78u  unix 0xffff8d76a3245c00      0t0  34111 type=SEQPACKET (CONNECTED)
firefox     4347        administrator   81u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
firefox     4347        administrator   82u  unix 0xffff8d76a3246c00      0t0  34114 type=SEQPACKET (CONNECTED)
firefox     4347        administrator   86u  unix 0xffff8d76aa508400      0t0  35086 type=STREAM (CONNECTED)
firefox     4347        administrator   89u  unix 0xffff8d76a3247800      0t0  34452 type=STREAM (CONNECTED)
firefox     4347        administrator   90u  unix 0xffff8d76aa50ac00      0t0  35209 type=STREAM (CONNECTED)
firefox     4347        administrator   91u  unix 0xffff8d76a5eea800      0t0  35533 type=STREAM (CONNECTED)
firefox     4347        administrator   95u  unix 0xffff8d75d2201400      0t0  35621 type=STREAM (CONNECTED)
firefox     4347        administrator   99u  unix 0xffff8d75d7a7d000      0t0  35519 type=STREAM (CONNECTED)
firefox     4347        administrator  101u  unix 0xffff8d76a3246000      0t0  34440 type=SEQPACKET (CONNECTED)
firefox     4347        administrator  103u  unix 0xffff8d75e1c7a800      0t0  35535 type=STREAM (CONNECTED)
firefox     4347        administrator  106u  unix 0xffff8d76aa50bc00      0t0  35234 type=STREAM (CONNECTED)
firefox     4347        administrator  110u  unix 0xffff8d75d7a7fc00      0t0  35527 type=SEQPACKET (CONNECTED)
firefox     4347        administrator  120u  unix 0xffff8d7584702400      0t0  39791 type=SEQPACKET (CONNECTED)
firefox     4347        administrator  155u  unix 0xffff8d75c2882400      0t0  39795 type=STREAM (CONNECTED)
firefox     4347        administrator  158u  unix 0xffff8d75e0034800      0t0  39807 type=STREAM (CONNECTED)
firefox     4347        administrator  162u  unix 0xffff8d76aa504c00      0t0  42142 type=STREAM (CONNECTED)
firefox     4347        administrator  163u  unix 0xffff8d7584701c00      0t0  39136 type=STREAM (CONNECTED)
firefox     4347        administrator  168u  unix 0xffff8d7584703c00      0t0  39326 type=STREAM (CONNECTED)
firefox     4347        administrator  175u  unix 0xffff8d758468f000      0t0  41003 type=STREAM (CONNECTED)
firefox     4347        administrator  180u  unix 0xffff8d7584700c00      0t0  39353 type=SEQPACKET (CONNECTED)
firefox     4347        administrator  185u  unix 0xffff8d75d7a94c00      0t0  42140 type=SEQPACKET (CONNECTED)
firefox     4347        administrator  192u  unix 0xffff8d7584701000      0t0  39362 type=STREAM (CONNECTED)
update-no   4547        administrator    1u  unix 0xffff8d75e0033400      0t0  35035 type=STREAM (CONNECTED)
update-no   4547        administrator    2u  unix 0xffff8d75e0033400      0t0  35035 type=STREAM (CONNECTED)
update-no   4547        administrator    3u  unix 0xffff8d76a5df7c00      0t0  34072 type=STREAM (CONNECTED)
update-no   4547        administrator    6u  unix 0xffff8d76a5df7000      0t0  34073 type=STREAM (CONNECTED)
update-no   4547        administrator    9u  unix 0xffff8d75813de800      0t0  35047 type=STREAM (CONNECTED)
update-no   4547        administrator   11u  unix 0xffff8d75813dc000      0t0  35048 type=STREAM (CONNECTED)
update-no   4547        administrator   15u  unix 0xffff8d768cba3400      0t0 284705 type=DGRAM (UNCONNECTED)
Socket      4615        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Socket      4615        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Socket      4615        administrator    5u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
Socket      4615        administrator    7u  unix 0xffff8d76aa50a800      0t0  35087 type=STREAM (CONNECTED)
Socket      4615        administrator    8u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
Socket      4615        administrator   27u  unix 0xffff8d76aa508c00      0t0  35206 type=SEQPACKET (CONNECTED)
WebExtens   4632        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
WebExtens   4632        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
WebExtens   4632        administrator    6u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
WebExtens   4632        administrator    8u  unix 0xffff8d76aa50b800      0t0  35210 type=STREAM (CONNECTED)
WebExtens   4632        administrator    9u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
WebExtens   4632        administrator   23u  unix 0xffff8d76a3244000      0t0  34453 type=STREAM (CONNECTED)
WebExtens   4632        administrator   25u  unix 0xffff8d76a3245000      0t0  34441 type=SEQPACKET (CONNECTED)
RDD\x20Pr   4638        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
RDD\x20Pr   4638        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
RDD\x20Pr   4638        administrator    5u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
RDD\x20Pr   4638        administrator    7u  unix 0xffff8d7695461800      0t0  35235 type=STREAM (CONNECTED)
RDD\x20Pr   4638        administrator    8u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
RDD\x20Pr   4638        administrator   25u  unix 0xffff8d76a3245800      0t0  34451 type=SEQPACKET (CONNECTED)
Privilege   4669        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Privilege   4669        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Privilege   4669        administrator    6u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
Privilege   4669        administrator    8u  unix 0xffff8d75d7a7ec00      0t0  35520 type=STREAM (CONNECTED)
Privilege   4669        administrator    9u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
Privilege   4669        administrator   25u  unix 0xffff8d75d7a7e000      0t0  35528 type=SEQPACKET (CONNECTED)
Privilege   4669        administrator   26u  unix 0xffff8d75e1c7a400      0t0  35534 type=STREAM (CONNECTED)
Isolated    4696        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Isolated    4696        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Isolated    4696        administrator    6u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
Isolated    4696        administrator    8u  unix 0xffff8d75e1c78000      0t0  35536 type=STREAM (CONNECTED)
Isolated    4696        administrator    9u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
Isolated    4696        administrator   26u  unix 0xffff8d75e1c78800      0t0  35557 type=SEQPACKET (CONNECTED)
Isolated    4696        administrator   27u  unix 0xffff8d75d2200400      0t0  35622 type=STREAM (CONNECTED)
snap        4725        administrator    1u  unix 0xffff8d758468d400      0t0  36028 type=STREAM (CONNECTED)
snap        4725        administrator    2u  unix 0xffff8d758468fc00      0t0  36030 type=STREAM (CONNECTED)
snap        4725        administrator    7u  unix 0xffff8d758468cc00      0t0  36039 type=STREAM (CONNECTED)
Utility     5220        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Utility     5220        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Utility     5220        administrator    5u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
Utility     5220        administrator    7u  unix 0xffff8d7584700800      0t0  39137 type=STREAM (CONNECTED)
Utility     5220        administrator    8u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
Utility     5220        administrator   25u  unix 0xffff8d758468f400      0t0  40506 type=SEQPACKET (CONNECTED)
Web\x20Co   5228        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Web\x20Co   5228        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Web\x20Co   5228        administrator    6u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
Web\x20Co   5228        administrator    8u  unix 0xffff8d7584703800      0t0  39327 type=STREAM (CONNECTED)
Web\x20Co   5228        administrator    9u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
Web\x20Co   5228        administrator   24u  unix 0xffff8d75c2883800      0t0  39796 type=STREAM (CONNECTED)
Web\x20Co   5228        administrator   27u  unix 0xffff8d7584702c00      0t0  39354 type=SEQPACKET (CONNECTED)
Web\x20Co   5235        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Web\x20Co   5235        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Web\x20Co   5235        administrator    6u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
Web\x20Co   5235        administrator    8u  unix 0xffff8d7584702000      0t0  39363 type=STREAM (CONNECTED)
Web\x20Co   5235        administrator    9u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
Web\x20Co   5235        administrator   23u  unix 0xffff8d75e0035000      0t0  39808 type=STREAM (CONNECTED)
Web\x20Co   5235        administrator   26u  unix 0xffff8d7584702800      0t0  39792 type=SEQPACKET (CONNECTED)
Web\x20Co   5314        administrator    1u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Web\x20Co   5314        administrator    2u  unix 0xffff8d75e0031400      0t0  33853 type=STREAM (CONNECTED)
Web\x20Co   5314        administrator    6u  unix 0xffff8d76a3246400      0t0  34113 type=SEQPACKET (CONNECTED)
Web\x20Co   5314        administrator    8u  unix 0xffff8d758468e000      0t0  41004 type=STREAM (CONNECTED)
Web\x20Co   5314        administrator    9u  unix 0xffff8d76a3244c00      0t0  34110 type=SEQPACKET (CONNECTED)
Web\x20Co   5314        administrator   22u  unix 0xffff8d76aa504000      0t0  42143 type=STREAM (CONNECTED)
Web\x20Co   5314        administrator   25u  unix 0xffff8d75d7a97800      0t0  42141 type=SEQPACKET (CONNECTED)
nautilus    5361        administrator    1u  unix 0xffff8d758468c400      0t0  41294 type=STREAM (CONNECTED)
nautilus    5361        administrator    2u  unix 0xffff8d7584701400      0t0  41295 type=STREAM (CONNECTED)
nautilus    5361        administrator    5u  unix 0xffff8d76aa505000      0t0  42188 type=STREAM (CONNECTED)
nautilus    5361        administrator    7u  unix 0xffff8d76aa505c00      0t0  42189 type=STREAM (CONNECTED)
nautilus    5361        administrator   12u  unix 0xffff8d75e0042000      0t0  42190 type=DGRAM (UNCONNECTED)
nautilus    5361        administrator   13u  unix 0xffff8d7584701800      0t0  41305 type=STREAM (CONNECTED)
nautilus    5361        administrator   19u  unix 0xffff8d768684bc00      0t0  41378 type=STREAM (CONNECTED)
nautilus    5361        administrator   20u  unix 0xffff8d758468e400      0t0  41306 type=STREAM (CONNECTED)
nautilus    5361        administrator   24u  unix 0xffff8d76a83de000      0t0  42222 type=STREAM (CONNECTED)
nautilus    5361        administrator   28u  unix 0xffff8d75d7a7c800      0t0  41312 type=STREAM (CONNECTED)
gvfsd-rec   5385        administrator    1u  unix 0xffff8d75997a1800      0t0  29166 type=STREAM (CONNECTED)
gvfsd-rec   5385        administrator    2u  unix 0xffff8d75997a1800      0t0  29166 type=STREAM (CONNECTED)
gvfsd-rec   5385        administrator    5u  unix 0xffff8d76a83dc000      0t0  42217 type=STREAM (CONNECTED)
gvfsd-rec   5385        administrator    9u  unix 0xffff8d76a83df000      0t0  41381 /run/user/1000/gvfsd/socket-kSnsTxUa type=STREAM (CONNECTED)
gnome-ter   5400        administrator    1u  unix 0xffff8d7686848000      0t0  41418 type=STREAM (CONNECTED)
gnome-ter   5400        administrator    2u  unix 0xffff8d7686848000      0t0  41418 type=STREAM (CONNECTED)
gnome-ter   5400        administrator    3u  unix 0xffff8d768684ac00      0t0  41420 type=STREAM (CONNECTED)
gnome-ter   5400        administrator    6u  unix 0xffff8d76a83ddc00      0t0  42251 type=STREAM (CONNECTED)
gnome-ter   5400        administrator    9u  unix 0xffff8d76a83de400      0t0  42254 type=STREAM (CONNECTED)
gnome-ter   5400        administrator   11u  unix 0xffff8d75c2b15c00      0t0  42256 type=STREAM (CONNECTED)
gnome-ter   5400        administrator   18u  unix 0xffff8d76a3244800      0t0  42381 type=STREAM (CONNECTED)
sudo        5908                 root    6u  unix 0xffff8d758468dc00      0t0  42568 type=DGRAM (CONNECTED)
sudo        5908                 root   11u  unix 0xffff8d758468d800      0t0  42580 type=STREAM (CONNECTED)
sudo        5909                 root    6u  unix 0xffff8d758468dc00      0t0  42568 type=DGRAM (CONNECTED)
sudo        5909                 root   12u  unix 0xffff8d7695463800      0t0  42581 type=STREAM (CONNECTED)
tracker-e  89174        administrator    1u  unix 0xffff8d75d7a95c00      0t0  30574 type=STREAM (CONNECTED)
tracker-e  89174        administrator    2u  unix 0xffff8d75d7a95c00      0t0  30574 type=STREAM (CONNECTED)
tracker-e  89174        administrator    3u  unix 0xffff8d76ac40b400      0t0 246256 type=STREAM (CONNECTED)
systemd-h 128766                 root    1u  unix 0xffff8d76a5df7400      0t0 298299 type=STREAM (CONNECTED)
systemd-h 128766                 root    2u  unix 0xffff8d76a5df7400      0t0 298299 type=STREAM (CONNECTED)
