Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BytesReceived,BytesSent,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
154,2025-05-30 19:10:00,BrEndpointSvc,,,LocalSystem,S-1-5-18,,4,1833,292579,86315,19985273102270464,IF_TYPE_IEEE80211,0,268435457,
155,2025-05-30 19:10:00,netprofm,,,NetworkService,S-1-5-20,,24,1436,3070,3325,19985273102270464,IF_TYPE_IEEE80211,0,268435457,
156,2025-05-30 19:10:00,Dhcp,,,LocalService,S-1-5-19,,6,854,0,1400,19985273102270464,IF_TYPE_IEEE80211,0,268435457,
157,2025-05-30 19:10:00,\device\harddiskvolume3\windows\system32\devicecensus.exe,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1834,4874,1068,19985273102270464,IF_TYPE_IEEE80211,0,268435457,
158,2025-05-30 19:10:00,\device\harddiskvolume3\program files\bravesoftware\brave-browser\application\brave.exe,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1832,162794027,1002327,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
159,2025-05-30 19:10:00,\device\harddiskvolume3\windows\system32\wermgr.exe,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1835,13198,17196,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
160,2025-05-30 19:10:00,Microsoft.Windows.ContentDeliveryManager_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1287,81027,27791,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
161,2025-05-30 19:10:00,wlidsvc,,,LocalSystem,S-1-5-18,,4,1549,17139,6341,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
162,2025-05-30 19:10:00,DoSvc,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1558,12152,2783,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
163,2025-05-30 19:10:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1560,27482,80712,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
164,2025-05-30 19:10:00,WpnService,,,LocalSystem,S-1-5-18,,4,1564,19318,13850,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
165,2025-05-30 19:10:00,\device\harddiskvolume3\program files (x86)\microsoft\edge\application\msedge.exe,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1610,13394237,1273021,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
166,2025-05-30 19:10:00,\device\harddiskvolume3\program files (x86)\bravesoftware\update\braveupdate.exe,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1831,1349,1888,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
167,2025-05-30 19:10:00,\device\harddiskvolume3\users\ernes\appdata\local\microsoft\onedrive\onedrive.exe,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1622,73414,43439,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
168,2025-05-30 19:10:00,netprofm,,,NetworkService,S-1-5-20,,24,1436,11645,8282,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
169,2025-05-30 19:10:00,Dnscache,,,NetworkService,S-1-5-20,,24,855,33841,8843,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
170,2025-05-30 19:10:00,System,,,LocalSystem,S-1-5-18,,4,161,78,2523,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
171,2025-05-30 19:10:00,System\IPv6 Control Message,,,LocalSystem,S-1-5-18,,4,856,592,13936,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
172,2025-05-30 19:10:00,Dhcp,,,LocalService,S-1-5-19,,6,854,0,4116,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
173,2025-05-30 19:10:00,,,,UnknownOrUserSid,,,2,1,177612144,2732051,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
174,2025-05-30 19:10:00,MicrosoftWindows.Client.WebExperience_525.10401.30.0_x64__cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1826,734000,60981,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
175,2025-05-30 19:10:00,lfsvc,,,LocalSystem,S-1-5-18,,4,1607,26290,5363,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
176,2025-05-30 19:10:00,microsoft.windowscommunicationsapps_16005.14326.22342.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1836,51008,19166,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
177,2025-05-30 19:10:00,\device\harddiskvolume3\windows\system32\smartscreen.exe,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1601,22280,37459,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
178,2025-05-30 19:10:00,Microsoft.DesktopAppInstaller_1.25.390.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1623,7070,1925,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
179,2025-05-30 19:10:00,CDPUserSvc_1b72fb,,,UnknownOrUserSid,S-1-5-21-3742442691-1288352992-3554343984-1001,,1602,1606,29844,20793,19985273102270464,IF_TYPE_IEEE80211,0,268435459,
